Data da atividade,Nome da atividade,Tipo de atividade,Descrição da atividade,Tempo decorrido,Distância,Frequência cardíaca máxima,Esforço relativo,Deslocamento,Observação privada da atividade,Equipamento da atividade,Peso do atleta,Peso da bicicleta,Tempo decorrido,Tempo de movimentação,Distância,Velocidade máx.,Velocidade média,Ganho de elevação,Perda de elevação,Elevação mínima,Elevação máxima,Inclinação máxima,Inclinação média,Inclinação positiva média,Inclinação negativa média,Cadência máxima,Cadência média,Frequência cardíaca máxima,Frequência cardíaca média,Máximo de watts,Média de watts,Calorias,Temperatura máxima,Temperatura média,Esforço relativo,Total de trabalho,Número de corridas,Tempo de subida,Tempo de descida,Outro tempo,Percepção de esforço,Tipo,Hora de início,Média ponderada de potência,Contagem de potência,Usar Percepção de esforço,Percepção de esforço relativo,Deslocamento,Peso total levantado,Da atividade carregada,Distância ajustada à inclinação,Tempo de observação do clima,Condição climática,Temperatura atmosférica,Temperatura aparente,Ponto de orvalho,Umidade,Pressão atmosférica,Velocidade do vento,Rajada de vento,Direção do vento,Intensidade da precipitação,Hora do nascer do sol,Hora do pôr do sol,Fase da lua,Probabilidade de precipitação,Tipo de precipitação,Nebulosidade,Visibilidade,Índice UV,Previsão de ozônio,Contagem de pulos,Garra total,Fluxo médio,Sinalizado,Velocidade média (tempo decorrido),Distância na terra,Distância recém-explorada,Distância de terra recém-explorada,Contagem de atividades,Total de passos,Economia de carbono
22 de fev de 2019 16:16:14,Pedalada vespertina,Pedalada,,1139,"5,18",,,false,,Branquela,85.0,16.0,1139.0,1018.0,5180.7998046875,11.199999809265137,,88.87831115722656,96.2782974243164,680.9000244140625,712.7000122070312,27.700000762939453,-0.1428350806236267,,,,,,,,209.6900177001953,238.01283264160156,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2992.199951171875,,,,,
23 de fev de 2019 09:23:59,Pedalada matutina,Pedalada,,827,"5,02",,,false,,Branquela,85.0,16.0,827.0,789.0,5023.7001953125,13.199999809265137,,94.28662872314453,82.2865982055664,680.9000244140625,717.2000122070312,31.799999237060547,0.23886775970458984,,,,,,,,278.8669128417969,245.3290557861328,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4420.39990234375,,,,,
23 de fev de 2019 14:22:36,,Pedalada,,8016,"39,83",,,false,,Branquela,81.0,17.0,8016.0,7805.0,39830.30078125,20.899999618530273,,534.2252197265625,545125,677.2000122070312,953.2999877929688,30.799999237060547,-0.027366099879145622,,,,,,,,187.9342498779297,1635.509765625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17216.400390625,,,,,
27 de fev de 2019 10:18:38,Pedalada matutina,Pedalada,,935,"4,24",,,false,,Branquela,81.0,17.0,935.0,871.0,4244.2001953125,10.199999809265137,,29.96161651611328,,687.5999755859375,715.0,7.599999904632568,-0.00942462682723999,,,,,,,,159.7702178955078,155.1632537841797,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27 de fev de 2019 14:45:31,Pedalada no almoço,Pedalada,,1546,"9,37",,,false,,Branquela,81.0,17.0,1546.0,1468.0,9369.2998046875,11.100000381469727,,76.90357971191406,62.40359878540039,677.2000122070312,710.7999877929688,23.399999618530273,0.15476076304912567,,,,,,,,239.665283203125,392.2884521484375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4707.60009765625,,,,,
6 de mar de 2019 22:24:59,Pedalada ao entardecer,Pedalada,,852,"4,79",,,false,,Branquela,85.0,16.0,852.0,790.0,4789.10009765625,12.5,,88.70004272460938,85.0,680.9000244140625,712.7999877929688,18.299999237060547,0.07725877314805984,,,,,,,,263.546142578125,232.14450073242188,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2872.699951171875,,,,,
7 de mar de 2019 09:17:04,Pedalada matutina,Pedalada,,1082,"5,09",,,false,,Branquela,85.0,16.0,1082.0,1005.0,5092.60009765625,13.100000381469727,,111.85521697998047,95.75499725341797,685.0999755859375,717.0,30.0,0.31614500284194946,,,,,,,,233.29754638671875,261.42791748046875,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3960.39990234375,,,,,
7 de mar de 2019 19:59:38,Pedalada vespertina,Pedalada,,941,"4,75",,,false,,Branquela,85.0,16.0,941.0,820.0,4751.39990234375,13.300000190734863,,89.76963806152344,84.96959686279297,680.9000244140625,712.7999877929688,23.299999237060547,0.10102285444736481,,,,,,,,232.56690979003906,212.63600158691406,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3430.800048828125,,,,,
8 de mar de 2019 09:16:54,Pedalada matutina,Pedalada,,1084,"5,13",,,false,,Branquela,85.0,16.0,1084.0,1010.0,5137.7001953125,13.100000381469727,,95.56890106201172,80.16889953613281,681.0,716.9000244140625,33.5,0.29974502325057983,,,,,,,,218.6024169921875,246.17864990234375,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4566.7998046875,,,,,
8 de mar de 2019 15:52:55,Pedalada no almoço,Pedalada,,1409,"5,56",,,false,,Branquela,85.0,16.0,1409.0,1176.0,5566.2998046875,12.5,,120.96076202392578,131.16099548339844,680.9000244140625,756.7999877929688,18.799999237060547,-0.18324559926986694,,,,,,,,225.41336059570312,295.570556640625,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5152.5,,,,,
11 de mar de 2019 09:08:40,Pedalada matutina,Pedalada,,1094,"4,9",,,false,,Branquela,85.0,16.0,1094.0,1048.0,4900.39990234375,13.100000381469727,,105.98758697509766,95.68800354003906,685.0999755859375,717.0999755859375,31.100000381469727,0.2101869285106659,,,,,,,,213.08480834960938,248.99407958984375,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3778.5,,,,,
12 de mar de 2019 09:09:40,Pedalada matutina,Pedalada,,7887,"5,24",,,false,,Branquela,85.0,16.0,7887.0,1003.0,5242.5,16.899999618530273,,88.3201675415039,76.92019653320312,681.0,717.0999755859375,26.899999618530273,0.2174535095691681,,,,,,,,188.94894409179688,211.31016540527344,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4803.5,,,,,
13 de mar de 2019 12:32:12,Pedalada matutina,Pedalada,,1014,"5,14",,,false,,Branquela,85.0,16.0,1014.0,789.0,5146.5,13.399999618530273,,87.67362213134766,76.27359771728516,681.0,717.0,29.799999237060547,0.22150976955890656,,,,,,,,213.3919219970703,187.72840881347656,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4759.7001953125,,,,,
17 de mar de 2019 09:17:28,Morning Ride,Pedalada,,5722,"26,81",,,false,,Branquela,81.0,17.0,5722.0,4587.0,26816.400390625,21.5,,385.864501953125,386.9649963378906,676.0999755859375,866.7000122070312,48.70000076293945,-0.004101967439055443,,,,,,,,242.6621551513672,1241.0960693359375,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14880.0,,,,,
18 de mar de 2019 09:56:39,Morning Ride,Pedalada,,1608,"5,13",,,false,,Branquela,85.0,16.0,1608.0,1185.0,5129.2998046875,13.699999809265137,,97.44873046875,88.84870147705078,681.0,717.0999755859375,31.299999237060547,0.16766420006752014,,,,,,,,203.5659637451172,268.9666748046875,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4395.5,,,,,
19 de mar de 2019 10:07:43,Morning Ride,Pedalada,,1170,"5,14",,,false,,Branquela,85.0,16.0,1170.0,1089.0,5139.5,14.0,,95.3561782836914,84.356201171875,681.0,717.0,30.600000381469727,0.21402859687805176,,,,,,,,203.5109100341797,247.1101837158203,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4528.7001953125,,,,,
25 de mar de 2019 10:08:06,Pedalada matutina,Pedalada,,1164,"5,05",,,false,,Branquela,85.0,16.0,1164.0,1038.0,5056.10009765625,14.0,,98.3557357788086,82.65570068359375,681.0,717.0,28.799999237060547,0.31051599979400635,,,,,,,,211.07064819335938,244.28724670410156,,,,,,,,,4.0,,,,,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4453.0,,,,,
31 de mar de 2019 08:57:47,Voltando aos trabalhos,Pedalada,,3981,"22,73",,,false,,Branquela,81.0,17.0,3981.0,3854.0,22736.0,20.5,,332.18994140625,331.2900085449219,692.2000122070312,873.2000122070312,31.5,0.003958479966968298,,,,,,,,234.0406036376953,1005.7233276367188,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12300.5,,,,,
4 de abr de 2019 12:58:42,Marcha orientada,Caminhada,,7277,"6,64",,,false,,Não quero nunca mais ,,,7277.0,5623.0,6646.89990234375,2.9000000953674316,,122.96267700195312,,687.5999755859375,800.5,27.799999237060547,-1.2502068281173706,,,,,,,,,661.5199584960938,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18 de abr de 2019 19:52:09,Pedalada vespertina,Pedalada,,5810,"30,31",,,false,,Branquela,81.0,17.0,5810.0,5675.0,30311.19921875,18.799999237060547,,489.43365478515625,492.1340026855469,693.5999755859375,908.2999877929688,31.600000381469727,-0.008907598443329334,,,,,,,,210.7667236328125,1333.654541015625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13208.0,,,,,
28 de abr de 2019 09:27:11,Cachoeira,Pedalada,,18019,"46,11",,,false,,Branquela,81.0,17.0,18019.0,15843.0,46113.3984375,21.5,,874.7822265625,874.6820068359375,666.2999877929688,908.2999877929688,34.70000076293945,0.00021685670071747154,,,,,,,,126.56592559814453,2235.781494140625,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30518.0,,,,,
27 de jul de 2019 09:17:51,Atividade matutina,Pedalada,,6442,"31,76",,,false,,Branquela,81.0,17.0,6442.0,6091.0,31763.19921875,19.799999237060547,,512.7500610351562,521.75,693.5999755859375,912.2999877929688,28.799999237060547,-0.02833467721939087,,,,,,,,202.18594360351562,1373.13916015625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13099.900390625,,,,,
28 de jul de 2019 09:23:00,Atividade matutina,Pedalada,,6123,"28,58",,,false,,Branquela,81.0,17.0,6123.0,5840.0,28587.19921875,13.899999618530273,,500.61383056640625,389.0140075683594,745.2000122070312,908.2999877929688,38.599998474121094,0.3903844952583313,,,,,,,,188.32174682617188,1226.277587890625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 de ago de 2019 08:48:39,Pedalada matutina,Pedalada,,9537,"34,73",,,false,,Branquela,85.0,16.0,9537.0,9537.0,34729.69921875,13.0,,733.9472045898438,808.5469970703125,659.4000244140625,886.4000244140625,50.0,-0.21480174362659454,,,,,,,,166.2060546875,1767.3939208984375,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22776.19921875,,,,,
17 de ago de 2019 09:01:24,Atividade matutina,Pedalada,,5611,"28,95",,,false,,Branquela,85.0,16.0,5611.0,5407.0,28949.80078125,18.5,,469.0939636230469,470.593994140625,692.5999755859375,916.7999877929688,27.399999618530273,-0.00518138287588954,,,,,,,,213.26345825195312,1285.7210693359375,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11821.2998046875,,,,,
20 de ago de 2019 19:39:45,Atividade vespertina,Pedalada,,1631,"6,31",,,false,,Branquela,85.0,16.0,1631.0,1345.0,6314.39990234375,9.199999809265137,,82.82857513427734,97.12860107421875,674.5999755859375,716.7999877929688,25.399999618530273,-0.22646649181842804,,,,,,,,175.633056640625,263.3924255371094,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2369.60009765625,,,,,
22 de ago de 2019 10:00:01,Atividade matutina,Pedalada,,973,"5,01",,,false,,Branquela,85.0,16.0,973.0,915.0,5017.89990234375,13.300000190734863,,113.34626007080078,97.84600067138672,685.0,717.0999755859375,30.100000381469727,0.30889415740966797,,,,,,,,254.74862670898438,259.90130615234375,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3875.10009765625,,,,,
1 de dez de 2019 08:08:35,"Voltando aos trabalhos, 60 km só pra soltar.",Pedalada,,14905,"66,67",,,false,,Branquela,81.0,17.0,14905.0,14001.0,66670.0,20.700000762939453,4.761802673339844,1338.5328369140625,1339.6300048828125,508.3999938964844,885.7999877929688,48.599998474121094,-0.001649917452596128,,,,,,,,181.8863067626953,2839.443359375,,,,,,,,,9.0,,,,,0.0,700.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24295.099609375,,,,,
7 de dez de 2019 17:05:05,Treino perna + pedal na estrada de leve,Pedalada,,5058,"24,83",,,false,,Branquela,81.0,17.0,5058.0,4975.0,24829.099609375,22.399999618530273,4.990773677825928,327.9837951660156,326.78399658203125,692.2000122070312,891.5999755859375,20.600000381469727,0.004833038430660963,,,,,,,,159.51162719726562,884.8330078125,,,,,,,,,4.0,,,,,0.0,55.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2494.10009765625,,,,,
9 de dez de 2019 10:55:27,Corrida matutina,Corrida,,1892,"4,36",,,false,,Não quero nunca mais ,81.0,,1892.0,1593.0,4366.2001953125,7.300000190734863,2.740866184234619,124.8519515991211,131.7519989013672,688.7999877929688,717.5,26.899999618530273,-0.1580321490764618,,,,,,,,,503.97491455078125,,,,,,,,,4.0,,,,,0.0,17.0,0.0,,,5063.89990234375,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
20 de dez de 2019 08:15:20,Pedalada matutina,Pedalada,,4872,"24,04",,,false,,Branquela,85.0,16.0,4872.0,4778.0,24043.80078125,20.399999618530273,5.03218936920166,403.1177673339844,402.51800537109375,692.2000122070312,892.0,18.700000762939453,0.002495445776730776,,,,,,,,190.1470184326172,1013.00244140625,,,,,,,,,5.0,,,,,0.0,86.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,8907.099609375,,,,,
31 de dez de 2019 08:03:21,Pedalada matutina,Pedalada,,8540,"39,36",,,false,,Branquela,85.0,16.0,8540.0,8401.0,39365.5,17.700000762939453,4.6858110427856445,560.7781372070312,561.177978515625,686.0999755859375,909.7999877929688,25.299999237060547,-0.0010161182144656777,,,,,,,,158.82481384277344,1487.7320556640625,,,,,,,,,6.0,,,,,0.0,221.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,25465.0,,,,,
6 de jan de 2020 08:05:01,Pedalada matutina,Pedalada,,7160,"29,27",,,false,,Branquela,85.0,16.0,7160.0,6971.0,29276.0,16.299999237060547,4.1996846199035645,574.8291625976562,577.5289916992188,548.7000122070312,810.2000122070312,34.20000076293945,-0.009222571738064289,,,,,,,,142.5938262939453,1108.33544921875,,,,,,,,,7.0,,,,,0.0,222.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,9588.599609375,,,,,
11 de jan de 2020 08:09:35,Pedalada matutina,Pedalada,,4343,"18,14",,,false,,Branquela,85.0,16.0,4343.0,3535.0,18144.5,18.5,5.132814884185791,281.37469482421875,175875,674.2000122070312,815.2999877929688,35.099998474121094,0.5814434289932251,,,,,,,,177.59254455566406,699.9872436523438,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,279.70001220703125,,,,,
11 de jan de 2020 08:05:03,Pedalada matutina,Pedalada,"Cuidado com Humaita, a estrada está cheio de deslizamento ",10560,"45,7",,,false,,Branquela,84.0,17.0,10560.0,10560.0,45700.0,,4.327651500701904,,,,,,0.0,,,,,,,,,,,,,,,,,,8.0,,,,,0.0,454.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12 de jan de 2020 09:27:24,Caminhada matutina,Caminhada,,2095,"2,86",,,false,,Não quero nunca mais ,,,2095.0,1730.0,2868.199951171875,3.9000000953674316,1.6579190492630005,30.908174514770508,33.008201599121094,694.2000122070312,712.0,10.600000381469727,-0.07321665436029434,,,,,,,,,274.8797912597656,,,,,,,,,4.0,,,,,0.0,19.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.9000244140625,,,,,
17 de jan de 2020 08:15:22,Antes do trabalho tem que ter um pedal,Pedalada,,6519,"36,49",,,false,,Branquela,84.0,17.0,6519.0,6519.0,36492.3984375,18.299999237060547,5.5978522300720215,473.4574890136719,463.2569885253906,674.2000122070312,891.5999755859375,21.5,0.02795102633535862,,,,,,,,183.1884002685547,1331.535888671875,,,,,,,,,6.0,,,,,0.0,172.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3058.39990234375,,,,,
17 de jan de 2020 15:11:23,Pedalada no almoço,Pedalada,,1354,"5,95",,,false,,Branquela,85.0,16.0,1354.0,1354.0,5957.2001953125,13.399999618530273,4.399704456329346,117.50940704345703,137.20899963378906,679.5999755859375,712.5999755859375,22.100000381469727,-0.33069226145744324,,,,,,,,169.83982849121094,256.4091491699219,,,,,,,,,4.0,,,,,0.0,15.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3682.199951171875,,,,,
18 de jan de 2020 08:43:23,Pedalada matutina,Pedalada,,6667,"38,92",,,false,,Branquela,84.0,17.0,6667.0,6633.0,38921.80078125,17.100000381469727,5.867902755737305,470.7554626464844,471.2550048828125,679.5999755859375,888.5,25.200000762939453,-0.0012846271274611354,,,,,,,,207.4627685546875,1534.353759765625,,,,,,,,,6.0,,,,,0.0,175.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,7454.10009765625,,,,,
25 de jan de 2020 10:30:08,Pedalada matutina,Pedalada,,13322,"55,15",,,false,,Branquela,84.0,17.0,13322.0,11670.0,55157.5,17.200000762939453,4.72643518447876,619.2578125,620.2579956054688,674.2000122070312,870.7999877929688,22.5,-0.0018129900563508272,,,,,,,,165.57778930664062,2154.50927734375,,,,,,,,,7.0,,,,,0.0,372.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,22500.69921875,,,,,
4 de fev de 2020 11:46:10,Corrida matutina,Corrida,,1721,"3,73",,,false,,Não quero nunca mais ,84.0,,1721.0,1596.0,3734.300048828125,8.800000190734863,2.339787006378174,123.10958099365234,208.00999450683594,689.0,793.2999877929688,23.700000762939453,-2.2735185623168945,,,,,,,,,470.1691589355469,,,,,,,,,4.0,,,,,0.0,17.0,0.0,,1.0,4555.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
5 de fev de 2020 09:49:08,Corrida matutina,Corrida,,1324,"2,96",,,false,,Não quero nunca mais ,84.0,,1324.0,1100.0,2965.10009765625,6.599999904632568,2.6955454349517822,91.8042984008789,95.8042984008789,688.4000244140625,718.0999755859375,32.400001525878906,-0.1349027007818222,,,,,,,,,354.5336608886719,,,,,,,,,2.0,,,,,0.0,5.0,0.0,,1.0,3435.10009765625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
8 de fev de 2020 08:21:07,Sábado também tem treino kkkk,Pedalada,,6366,"37,31",,,false,,Branquela,84.0,17.0,6366.0,6178.0,37310.19921875,16.5,6.039203643798828,500.1948547363281,487.3949890136719,674.2000122070312,891.5999755859375,35.70000076293945,0.03430697321891785,,,,,,,,219.0826873779297,1509.146728515625,,,,,,,,,5.0,,,,,0.0,111.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2396.10009765625,,,,,
8 de fev de 2020 17:25:47,Afternoon Ride,Pedalada,,1258,"5,43",,,false,,Branquela,85.0,16.0,1258.0,1115.0,5438.60009765625,15.600000381469727,4.877668380737305,98.40907287597656,117.30909729003906,679.5999755859375,712.5,23.600000381469727,-0.34751591086387634,,,,,,,,193.1125030517578,240.08291625976562,,,,,,,,,,,,,,0.0,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,3121.199951171875,,,,,
10 de fev de 2020 09:12:17,Pedalada matutina,Pedalada,,1160,"5,39",,,false,,Branquela,85.0,16.0,1160.0,1123.0,5389.7001953125,14.5,4.799376487731934,106.18012237548828,89.77999877929688,679.5999755859375,714.0,22.700000762939453,0.30428409576416016,,,,,,,,183.7453155517578,230.07537841796875,,,,,,,,,4.0,,,,,0.0,12.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,2996.0,,,,,
10 de fev de 2020 20:01:39,Pedalada vespertina,Pedalada,,1983,"6,16",,,false,,Branquela,85.0,16.0,1983.0,1739.0,6163.89990234375,11.800000190734863,3.544508457183838,134.87538146972656,146.97500610351562,679.5999755859375,756.7000122070312,34.79999923706055,-0.1963042914867401,,,,,,,,136.9817352294922,265.6060485839844,,,,,,,,,3.0,,,,,0.0,14.0,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5542.2001953125,,,,,
16 de fev de 2020 09:53:49,Quiabinho + piscina de bolinha,Pedalada,,14703,"43,58",,,false,,Branquela,84.0,17.0,14703.0,12013.0,43581.6015625,24.399999618530273,3.6278698444366455,950.03125,952.7310180664062,660.0,906.5999755859375,39.70000076293945,-0.006195275112986565,,,,,,,,159.58157348632812,2137.520263671875,,,,,,,,,8.0,,,,,0.0,517.0,0.0,,1.0,,1581843584.0,3.0,18.34000015258789,18.760000228881836,17.850000381469727,0.9700000286102295,1013.5999755859375,1.059999942779541,1.4199999570846558,12.0,0.007199999876320362,1581842688.0,1581888768.0,0.7900000214576721,,,,,,,,,,,,25952.900390625,,,,,
19 de fev de 2020 15:33:26,Pedalada no almoço,Pedalada,,1750,0,,,false,,Branquela,84.0,17.0,1750.0,48.0,,0.0,0.0,,0.0,712.5,712.5,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,,1582124416.0,2.0,27.790000915527344,30.610000610351562,22.469999313354492,0.7300000190734863,1012.2999877929688,3.6600000858306885,4.820000171661377,17.0,0.022299999371170998,1582102016.0,1582147840.0,0.8899999856948853,,,,,,,,,,,,0.0,,,,,
20 de fev de 2020 11:21:09,Corrida matutina,Corrida,,1830,"5,48",,,false,,Não quero nunca mais ,84.0,,1830.0,1787.0,5486.7998046875,13.300000190734863,3.07039737701416,83.609619140625,99.90959930419922,679.5999755859375,712.7999877929688,40.79999923706055,-0.29707661271095276,,,,,,,,,592.6680297851562,,,,,,,,,5.0,,,,,0.0,32.0,0.0,,1.0,5742.39990234375,1582196352.0,2.0,21.25,21.8799991607666,20.190000534057617,0.9399999976158142,1013.2999877929688,2.869999885559082,4.840000152587891,354.0,0.006599999964237213,1582188416.0,1582234240.0,0.9200000166893005,,,,,,,,,,,,3890.800048828125,,,,,
22 de fev de 2020 10:22:29,Estrada torrões + cachoerinha + represa + centro o final não deu para gravar acabou a bateria kkk,Pedalada,,9211,"45,59",,,false,,Branquela,82.0,16.0,9211.0,8949.0,45589.30078125,18.399999618530273,5.094345569610596,1005.3204345703125,1021.219970703125,508.3999938964844,815.7999877929688,50.0,-0.03487660363316536,,,,,,,,205.60702514648438,2051.574462890625,,,,,,,,,8.0,,,,,0.0,385.0,0.0,,1.0,,1582365568.0,5.0,18.93000030517578,19.610000610351562,18.93000030517578,1.0,1013.7000122070312,1.159999966621399,1.2799999713897705,223.0,0.11020000278949738,1582361344.0,1582406912.0,0.9800000190734863,,,,,,,,,,,,12901.5,,,,,
25 de fev de 2020 09:00:04,Pedalada matutina,Pedalada,,8643,"36,74",,,false,,Branquela,82.0,16.0,8643.0,8351.0,36742.1015625,18.399999618530273,4.39972448348999,690.7064208984375,692.2059936523438,659.5999755859375,898.2000122070312,44.0,-0.004082510247826576,,,,,,,,159.2916717529297,1483.2259521484375,,,,,,,,,10.0,,,,,0.0,510.0,0.0,,1.0,,1582621184.0,3.0,18.06999969482422,18.540000915527344,18.040000915527344,1.0,1015.4000244140625,1.5399999618530273,4.400000095367432,27.0,0.0,1582620544.0,1582665984.0,0.07000000029802322,,,,,,,,,,,,17490.099609375,,,,,
27 de fev de 2020 11:40:25,Corrida matutina,Corrida,,3482,"8,47",,,false,,Nike Air,82.0,,3482.0,2875.0,8476.599609375,25.299999237060547,2.948382616043091,140.95909118652344,140.35899353027344,682.7999877929688,735.5,31.200000762939453,0.007078309543430805,,,,,,,,,908.5289916992188,,,,,,,,,5.0,,,,,0.0,51.0,0.0,,1.0,9017.5,1582801152.0,5.0,22.479999542236328,23.299999237060547,21.8799991607666,0.9599999785423279,1011.5,2.5199999809265137,3.5299999713897705,176.0,0.12189999967813492,1582793472.0,1582838656.0,0.12999999523162842,,,,,,,,,,,,4531.2998046875,,,,,
29 de fev de 2020 09:02:10,Pedalada matutina - Chuvinha gostosa de mais kkk. Trajeto se resume em chuva e lama,Pedalada,,12819,"58,3",,,false,,Branquela,82.0,16.0,12819.0,12243.0,58303.5,15.100000381469727,4.762190818786621,722.330322265625,724.030029296875,651.9000244140625,891.5999755859375,13.899999618530273,-0.0029157770331948996,,,,,,,,151.60496520996094,2069.551513671875,,,,,,,,,7.0,,,,,0.0,391.0,0.0,,1.0,,1582966784.0,3.0,18.34000015258789,19.040000915527344,18.34000015258789,1.0,1017.2999877929688,1.090000033378601,1.6699999570846558,96.0,0.04879999905824661,1582966272.0,1583011328.0,0.1899999976158142,0.09000000357627869,5.0,1.0,6562.0,0.0,260.1000061035156,,,,,,35450.1015625,,,,,
4 de mar de 2020 11:10:34,Corrida matutina,Corrida,,3925,"9,51",,,false,,Nike Air,82.0,,3925.0,3203.0,9511.2998046875,9.300000190734863,2.9694974422454834,103.59647369384766,115.99600219726562,674.7000122070312,709.5999755859375,30.700000762939453,-0.13037124276161194,,,,,,,,,989.0498046875,,,,,,,,,4.0,,,,,0.0,35.0,0.0,,1.0,9816.7001953125,1583319552.0,3.0,18.540000915527344,18.989999771118164,18.100000381469727,0.9700000286102295,1014.7999877929688,0.699999988079071,1.0399999618530273,40.0,0.0203000009059906,1583312000.0,1583356800.0,0.3199999928474426,0.1899999976158142,5.0,0.9100000262260437,16093.0,2.0,259.70001220703125,,,,,,2024.0999755859375,,,,,
7 de mar de 2020 08:40:04,"Pneu furou + Strava parou + lama até o talo, dia completado com sucesso. Vagão + Passa um",Pedalada,,14735,"28,48",,,false,,Branquela,82.0,16.0,14735.0,14084.0,28487.30078125,27.200000762939453,2.0226712226867676,696.7252197265625,740.2249755859375,548.7999877929688,810.2999877929688,49.20000076293945,-0.15269961953163147,,,,,,,,142.2921142578125,2234.505126953125,,,,,,,,,7.0,,,,,0.0,449.0,0.0,,1.0,,1583568000.0,3.0,16.639999389648438,16.90999984741211,16.260000228881836,0.9800000190734863,1014.7000122070312,1.309999942779541,1.4299999475479126,222.0,0.0,1583571200.0,1583615872.0,0.4300000071525574,0.0,,0.9800000190734863,16093.0,0.0,255.1999969482422,,,,,,16450.599609375,,,,,
